,match_id,id,minute,team_name,type_name,sub_type_name,player_name,x,y,end_x,end_y,outcome_name,shot_statsbomb_xg,goal,shoot,move,xt
911,2275127,3f675166-59db-4d7a-b914-8f9a944026ae,33,Reading WFC,Carry,,Rachel Rowe,69.0,13.7,69.0,13.7,,,False,False,True,0.0
912,2275127,6fdc88ba-3a31-45fb-89e1-1d4c35e69035,33,Reading WFC,Pass,,Rachel Rowe,69.0,13.7,61.7,23.5,,,False,False,True,0.0047668789485319826
914,2275127,30e943be-6535-4e77-be75-e2e4c1a16f89,33,Reading WFC,Pass,,Sophie Howard,61.7,24.1,67.6,12.1,,,False,False,True,0.004814828584378244
917,2275127,46020222-aa2d-4d86-b69e-17595149908c,33,Reading WFC,Carry,,Rachel Rowe,67.6,12.1,69.4,13.9,,,False,False,True,-0.009581707532910226
918,2275127,f43373da-1063-4013-ad68-960d1ecec02b,33,Reading WFC,Pass,,Rachel Rowe,69.4,13.9,86.9,9.0,,,False,False,True,-9.179197798480851e-05
920,2275127,39877435-dd01-4212-b391-d209427df3f0,33,Reading WFC,Carry,,Amalie Vevle Eikeland,86.9,9.0,116.6,24.1,,,False,False,True,0.0026112590196981384
925,2275127,d10e90f1-e53a-4e63-accd-a82b3cbaf709,33,Reading WFC,Carry,,Rachel Rowe,92.7,17.2,92.4,22.4,,,False,False,True,0.031430738252850456
928,2275127,9f3b11de-2e7b-449a-ab9e-7d6d55175908,33,Everton LFC,Pass,Goal Kick,Tinja-Riikka Tellervo Korpela,6.0,36.0,37.4,2.3,,,False,False,True,0.0037173684602456337
930,2275127,58028eea-b3fd-4f29-ae98-6762277a0522,33,Everton LFC,Pass,,Danielle Turner,37.6,2.3,62.4,10.8,,,False,False,True,-0.0009331326238616357
933,2275127,e2fb8495-6974-4b3f-94dc-60a901619bc8,33,Everton LFC,Carry,,Simone Magill,62.4,10.8,62.0,10.1,,,False,False,True,0.0
936,2275127,cf9b2258-cb90-47e8-ba1d-316c6ee04e10,34,Everton LFC,Pass,Free Kick,Gabrielle George,61.8,5.7,70.6,1.7,,,False,False,True,0.005145037709671193
938,2275127,5a1e5763-84cf-4afc-9c74-a419c1e7bc9e,34,Everton LFC,Pass,,Danielle Turner,70.6,1.7,62.4,2.5,,,False,False,True,-0.005145037709671193
940,2275127,e840034f-b402-4d2d-9b97-f3a2aa3f8a87,34,Everton LFC,Carry,,Gabrielle George,62.4,2.5,63.3,2.1,,,False,False,True,0.0
942,2275127,cd8db42e-04b5-4427-8392-8531a0f2ec54,34,Everton LFC,Pass,,Gabrielle George,63.3,2.1,72.4,6.8,,,False,False,True,0.005474949439419131
944,2275127,939c2180-a5df-4b4e-9a79-8ad2f4879682,34,Everton LFC,Carry,,Chloe Kelly,72.4,6.8,72.9,6.5,,,False,False,True,-0.00032991172974793787
951,2275127,f76c9c95-95ad-4661-9058-572d2d3b8954,34,Reading WFC,Carry,,Jade Moore,40.6,47.8,37.3,49.8,,,False,False,True,-0.0009831618734678256
953,2275127,4190a999-dbbd-4ecd-a1c0-10502bdd2b7a,34,Reading WFC,Pass,,Jade Moore,37.3,49.8,43.0,45.8,,,False,False,True,0.0003700157676594278
955,2275127,6a90f3ac-0044-4220-afe3-4aa0bd9ee9cf,34,Reading WFC,Carry,,Remi Allen,43.0,45.8,46.8,47.8,,,False,False,True,0.00318871802395796
956,2275127,dd33da9a-9cab-46f9-b4f0-c5b3427c9f8a,34,Reading WFC,Pass,,Remi Allen,46.8,47.8,59.9,61.8,,,False,False,True,0.005275258147061451
958,2275127,5cd23a85-3e26-4a6a-a420-c5e403aee281,34,Reading WFC,Carry,,Fara Williams,59.9,61.8,64.1,62.7,,,False,False,True,-0.0014608652441066537
960,2275127,70069abb-70bb-4c1c-8734-bca0f4898c88,34,Reading WFC,Pass,,Fara Williams,64.1,62.7,97.8,21.7,,,False,False,True,0.006815388063200572
962,2275127,d02a7c19-9a68-4a55-8add-c0a78c933a5c,34,Reading WFC,Carry,,Amalie Vevle Eikeland,97.8,21.7,113.1,17.2,,,False,False,True,-0.013009918084179593
967,2275127,3b38727e-d627-4f71-9c8d-dbdf385f5dea,35,Everton LFC,Pass,Goal Kick,Tinja-Riikka Tellervo Korpela,6.0,36.0,7.7,26.5,,,False,False,True,0.0010979663777381798
969,2275127,44a6243b-120b-4b63-be65-101d16e94f50,35,Everton LFC,Carry,,Gabrielle George,7.7,26.5,9.4,24.9,,,False,False,True,0.0
971,2275127,968dd62f-9ebb-4303-a27b-a70435603bee,35,Everton LFC,Pass,,Gabrielle George,9.4,24.9,42.9,5.2,,,False,False,True,0.0057283555506872155
973,2275127,b9eee152-deb6-4df2-8981-71cbc56def10,35,Everton LFC,Carry,,Danielle Turner,42.9,5.2,43.1,5.0,,,False,False,True,0.0
974,2275127,93040252-795a-409d-bc7a-e3e3b001cf43,35,Everton LFC,Pass,,Danielle Turner,43.1,5.0,56.0,19.6,,,False,False,True,-0.0011670612114049461
976,2275127,9afe4488-bc37-42db-985f-d4079d7febeb,35,Everton LFC,Carry,,Simone Magill,56.0,19.6,57.1,19.2,,,False,False,True,0.0
978,2275127,0a1ea0d4-42a8-4120-888a-35fd50ddce5c,35,Reading WFC,Pass,Recovery,Remi Allen,67.6,65.4,77.0,47.2,,,False,False,True,0.012730097218708724
980,2275127,41481451-a2f6-4115-9a1e-7d0efff80543,35,Reading WFC,Carry,,Fara Williams,77.0,47.2,77.0,47.2,,,False,False,True,0.0
983,2275127,97975d36-576d-4a19-a6ae-a8e2f4ca77e5,35,Everton LFC,Pass,Recovery,Molly Pike,48.9,26.0,40.3,30.0,,,False,False,True,-0.0007788360896264883
985,2275127,d890a9f9-729f-484a-b8cf-18191daf3c1c,35,Everton LFC,Carry,,Maéva Clemaron,40.3,30.0,41.1,28.9,,,False,False,True,0.0
986,2275127,5b02307b-e03f-41bb-b4a4-96f8898d7f32,35,Everton LFC,Pass,,Maéva Clemaron,41.1,28.9,55.3,33.1,,,False,False,True,0.0016789943816951126
988,2275127,1dd381d9-67b0-4685-90c8-6add51ec824a,35,Everton LFC,Carry,,Simone Magill,55.3,33.1,57.3,30.7,,,False,False,True,0.0
993,2275127,e34ede47-f8f9-43d6-bb89-a5ac4ed6343c,35,Reading WFC,Carry,,Remi Allen,63.4,56.9,63.4,61.8,,,False,False,True,0.008129029263805987
994,2275127,b315c78e-bf46-460b-945e-1a74fa8860ac,35,Reading WFC,Pass,,Remi Allen,63.4,61.8,78.7,61.4,,,False,False,True,0.05520282487699103
996,2275127,b2248368-0355-4909-85a1-ae9402300b29,35,Reading WFC,Carry,,Brooke Chaplen,78.7,61.4,78.3,61.4,,,False,False,True,0.0
997,2275127,97334d5f-1e92-455b-a8c5-7e1dbe4201ff,35,Reading WFC,Pass,,Brooke Chaplen,78.3,61.4,69.2,78.4,,,False,False,True,-0.048850044324226086
999,2275127,1d0377d1-f150-46f9-af66-eed3affabbaa,36,Reading WFC,Carry,,Natasha Harding,69.2,78.4,92.7,77.3,,,False,False,True,0.007368383742603738
1003,2275127,1c01c9ed-a99f-406c-8f23-8c2a7aa945a5,36,Reading WFC,Pass,Free Kick,Fara Williams,92.3,77.8,110.9,49.2,,,False,False,True,0.1322508090004131
1009,2275127,03760809-8cca-4719-a311-163107c8a092,37,Everton LFC,Pass,Recovery,Lucy Hope,41.6,52.0,46.7,71.5,,,False,False,True,0.00015796299772696636
1011,2275127,9325b049-2f1a-492b-81fc-b24f17aa620d,37,Everton LFC,Carry,,Kika van Es,46.7,71.5,50.0,71.9,,,False,False,True,0.0
1016,2275127,c1f5e33a-5056-42f4-ac95-0e9f75a0af3f,37,Everton LFC,Pass,Throw-in,Kika van Es,12.1,80.0,32.1,70.0,,,False,False,True,0.002192528569546165
1020,2275127,508acc94-a628-48e8-a595-991dc1ffc390,38,Reading WFC,Pass,Recovery,Kristine Leine,55.0,18.6,20.2,35.9,,,False,False,True,-0.002517240343133144
1022,2275127,7a0d3418-c133-4a4b-9c8c-a8b798ecce4d,38,Reading WFC,Carry,,Grace Moloney,20.2,35.9,28.0,33.7,,,False,False,True,0.0016933132587959795
1023,2275127,7de2a1f2-2545-47f0-b227-09735129fc63,38,Reading WFC,Pass,,Grace Moloney,28.0,33.7,70.8,23.0,,,False,False,True,0.011746816247430292
1025,2275127,bccc0252-a7d2-4af2-975f-ec35e28f4ded,38,Reading WFC,Carry,,Millie Laura Farrow,70.8,23.0,70.8,23.0,,,False,False,True,0.0
1028,2275127,14d7a745-f28e-4f69-b09b-d1bc29d4c176,38,Everton LFC,Pass,Interception,Maéva Clemaron,46.7,44.5,41.4,42.2,,,False,False,True,-0.004225983379895632
1030,2275127,2fe8df0d-1771-4c98-b8b0-0dfe85f76913,38,Everton LFC,Carry,,Megan Finnigan,41.4,42.2,41.4,42.2,,,False,False,True,0.0
1031,2275127,423d8a2e-b07a-458e-ad10-80c515a8fbf2,38,Everton LFC,Pass,,Megan Finnigan,41.4,42.2,45.1,38.9,,,False,False,True,-0.004446085777305449
1033,2275127,a1598d47-c86a-4722-9e99-afe7ecc218dd,38,Everton LFC,Carry,,Molly Pike,45.1,38.9,45.1,38.9,,,False,False,True,0.0
1037,2275127,e5cf05c9-7b22-4ab2-afc3-60beb82da7f7,38,Reading WFC,Carry,,Remi Allen,66.5,29.9,71.6,31.9,,,False,False,True,-0.00011089601886498518
1043,2275127,f2ca861c-5620-40a2-8ee1-8623480996b5,38,Everton LFC,Carry,,Inessa Kaagman,49.3,59.8,48.2,62.9,,,False,False,True,-0.004300833081456307
1044,2275127,a5c10cc6-70ae-4490-9fd8-7ba5ce101fba,38,Everton LFC,Pass,,Inessa Kaagman,48.2,62.9,31.8,67.3,,,False,False,True,-0.0018720017652350332
1047,2275127,ef70a21b-b9e3-496f-8142-a634709e884e,38,Everton LFC,Carry,,Kika van Es,31.8,67.3,26.7,75.1,,,False,False,True,-0.002213982500199048
1050,2275127,adf1dcf4-3368-4024-8d2b-e42d66145ca6,38,Reading WFC,Pass,Recovery,Sophie Howard,34.8,6.4,8.7,36.3,,,False,False,True,-0.006340227653116373
1052,2275127,b79b92e9-1776-4e74-a7a6-d9ec888d5cc6,38,Reading WFC,Carry,,Grace Moloney,8.7,36.3,20.4,43.0,,,False,False,True,0.0002055898412909509
1056,2275127,00dc7e06-d10c-44ff-93b4-951058d7ac8d,38,Everton LFC,Pass,Recovery,Danielle Turner,54.9,15.2,77.1,13.9,,,False,False,True,0.03775407484960146
1058,2275127,43d039ab-9ad5-49a2-a4a4-d286d8d10207,38,Everton LFC,Carry,,Chloe Kelly,77.1,13.9,118.3,22.9,,,False,False,True,-0.0360447499465728
1062,2275127,59beab1c-c03c-4b78-9528-4935f0c56ac9,39,Reading WFC,Pass,Goal Kick,Grace Moloney,7.0,44.1,12.7,25.9,,,False,False,True,0.003913452517375644
1064,2275127,dc436cd9-fe90-4058-84da-dd447f3ebd4b,39,Reading WFC,Carry,,Sophie Howard,12.7,25.9,14.7,24.3,,,False,False,True,0.0
1066,2275127,ec8648d2-38be-42b7-88c1-53e21645e2c6,39,Reading WFC,Pass,,Sophie Howard,14.7,24.3,56.1,23.5,,,False,False,True,0.004027442986403073
1074,2275127,4e7ee551-c219-4a06-928d-8175a75beccb,39,Reading WFC,Carry,,Sophie Howard,22.2,9.0,17.2,4.7,,,False,False,True,-0.0033968299810387577
1078,2275127,dbd8c570-3c2d-4a03-b0b4-3a88ccfeab29,39,Everton LFC,Carry,,Kika van Es,71.1,72.1,72.2,56.2,,,False,False,True,-0.008215940011744655
1082,2275127,2f3ec380-56ef-4105-a07a-00202f68b05c,39,Reading WFC,Carry,,Jade Moore,41.6,29.0,64.1,39.9,,,False,False,True,0.0076171381241724595
1091,2275127,dcf81719-a8da-4cf5-9d06-5a94b60a09c9,39,Everton LFC,Pass,Recovery,Gabrielle George,34.0,28.9,11.7,32.5,,,False,False,True,-0.0031315585093801383
1093,2275127,5075f0ea-a321-4e64-9182-adfd7b4cd79c,39,Everton LFC,Carry,,Tinja-Riikka Tellervo Korpela,11.7,32.5,12.8,36.2,,,False,False,True,-0.0013904281929693835
1097,2275127,f286be23-7c2f-4df0-bf3a-31a9e5451747,40,Reading WFC,Pass,Throw-in,Rachel Rowe,50.6,0.1,64.3,6.6,,,False,False,True,-0.009718514945967384
1101,2275127,96ad495b-47da-41d2-aabf-c4b76df12ac1,40,Everton LFC,Carry,,Kika van Es,47.8,72.2,49.1,72.4,,,False,False,True,0.0
1102,2275127,20c99ebe-8a2c-47bb-af88-3659c6becc1b,40,Everton LFC,Pass,,Kika van Es,49.1,72.4,57.3,64.6,,,False,False,True,0.007692867067484047
1104,2275127,4e0d78b4-052b-4986-a3dd-1f2d05aec45f,40,Everton LFC,Carry,,Lucy Hope,57.3,64.6,57.1,64.9,,,False,False,True,0.0
1105,2275127,dbf81e96-5119-4a76-a5d0-0c04df58a030,40,Everton LFC,Pass,,Lucy Hope,57.1,64.9,56.0,75.9,,,False,False,True,-0.00973439784724774
1114,2275127,16650608-94bb-4dfb-90a5-f47817479177,40,Reading WFC,Pass,Recovery,Kristine Leine,40.2,25.4,49.7,27.7,,,False,False,True,0.0010786830363638481
1116,2275127,0ee0a372-2dfc-4b2f-8ed9-6bbf8171b1d3,40,Reading WFC,Carry,,Remi Allen,49.7,27.7,47.0,29.2,,,False,False,True,0.0
1118,2275127,327f3b8b-2d91-4b0f-a0ba-53270b8ad3f3,40,Reading WFC,Pass,,Remi Allen,47.0,29.2,43.7,43.6,,,False,False,True,-0.0045348458182057376
1121,2275127,1ce7f768-b9b7-4875-bd1b-abbb5604bfe9,40,Reading WFC,Carry,,Natasha Harding,43.7,43.6,43.7,47.6,,,False,False,True,0.0006131461058083978
1126,2275127,38127900-21cd-45e9-a0aa-b4b7be3a8cb1,40,Reading WFC,Carry,,Fara Williams,70.8,23.9,70.8,23.7,,,False,False,True,0.0
1127,2275127,4f4f5a91-1cc8-4a7c-824c-25cebc46d37d,40,Reading WFC,Pass,,Fara Williams,70.8,23.7,51.7,21.0,,,False,False,True,-0.01306369626247839
1129,2275127,03ee2da4-275d-40ab-b97a-e6222bc4bcf9,40,Reading WFC,Carry,,Sophie Howard,51.7,21.0,47.9,26.8,,,False,False,True,9.302818140389038e-05
1130,2275127,b35f57a4-347f-475f-be75-b02fc047baf3,40,Reading WFC,Pass,,Sophie Howard,47.9,26.8,39.7,47.2,,,False,False,True,-0.00392169971239734
1132,2275127,c412a97a-d248-42b9-9e2a-38ca94e4bc68,40,Reading WFC,Carry,,Kristine Leine,39.7,47.2,54.3,50.5,,,False,False,True,0.01994938437550942
1133,2275127,4ccc08aa-6ec5-4df4-8232-80d23019dc6a,40,Reading WFC,Pass,,Kristine Leine,54.3,50.5,83.2,78.9,,,False,False,True,0.001778158357755421
1135,2275127,042464d8-b3ba-4999-b69d-6635e9bfa88e,40,Reading WFC,Carry,,Natasha Harding,83.2,78.9,82.3,78.0,,,False,False,True,-0.010714872949052531
1139,2275127,3b9a1282-c31f-4408-83ad-019fd9faadc7,40,Reading WFC,Carry,,Natasha Harding,82.3,78.0,89.4,78.0,,,False,False,True,0.010714872949052531
1141,2275127,55310f3a-f82b-4117-a7bc-0aaba3f67631,40,Reading WFC,Pass,,Natasha Harding,89.4,78.0,99.8,54.9,,,False,False,True,0.08432007872087154
1143,2275127,25eb6d30-e4cc-4652-baeb-bc2101e44656,40,Reading WFC,Carry,,Millie Laura Farrow,99.8,54.9,100.0,41.6,,,False,False,True,-0.04029993415697475
1145,2275127,d307f8c5-3043-4dd8-af22-76bcfbd97b41,40,Reading WFC,Pass,,Millie Laura Farrow,100.0,41.6,100.7,31.2,,,False,False,True,-0.004633905638972438
1147,2275127,7bbf3da5-8565-4aa1-b257-0d1745705451,40,Reading WFC,Carry,,Amalie Vevle Eikeland,100.7,31.2,106.4,29.7,,,False,False,True,-0.0024828364582844265
1155,2275127,a6631fc1-f436-4341-9b4e-27fb3387e40b,41,Everton LFC,Pass,Recovery,Simone Magill,14.1,4.5,51.1,5.7,,,False,False,True,0.015307485490116804
1157,2275127,e6012987-ca35-4d56-8d1f-437726d02e4e,41,Everton LFC,Carry,,Chloe Kelly,51.1,5.7,55.3,2.8,,,False,False,True,-0.013958205313227771
1161,2275127,556ae99d-df81-4216-af63-0e25705bdc47,41,Everton LFC,Carry,,Chloe Kelly,55.3,2.8,85.7,11.9,,,False,False,True,4.1140295784483985e-05
1165,2275127,f52d4a40-9f78-4749-ad62-6e6ba31fbf01,42,Everton LFC,Pass,Recovery,Inessa Kaagman,61.5,53.3,66.6,47.3,,,False,False,True,0.0
1167,2275127,954e5ccb-229c-4d4f-869a-3192162329bd,42,Everton LFC,Carry,,Lucy Hope,66.6,47.3,66.6,47.3,,,False,False,True,0.0
1168,2275127,c83d60c5-092b-4955-a29a-c231084637c5,42,Everton LFC,Pass,,Lucy Hope,66.6,47.3,81.9,47.1,,,False,False,True,-0.0032297801593412917
1171,2275127,bf8fb2de-3c14-45ee-80b9-e87440454721,42,Everton LFC,Carry,,Simone Magill,81.9,47.1,82.8,52.0,,,False,False,True,-0.018222300063082744
1175,2275127,990f8cbe-a76a-4958-a3f5-89879cbbbe86,42,Everton LFC,Carry,,Inessa Kaagman,93.0,72.8,91.0,67.7,,,False,False,True,0.0
1179,2275127,117da90a-9163-4ce3-90bb-4fb8a346545c,42,Everton LFC,Pass,Recovery,Maéva Clemaron,83.5,30.5,95.0,27.6,,,False,False,True,0.035074700621471874
1181,2275127,baa17926-92b1-4f8a-bb04-c99383d12505,42,Everton LFC,Carry,,Molly Pike,95.0,27.6,93.3,27.2,,,False,False,True,0.0
1183,2275127,addc0dff-518a-422a-b511-09cf5aec4bbb,42,Everton LFC,Pass,,Molly Pike,93.3,27.2,90.1,30.9,,,False,False,True,0.0
1185,2275127,7b3d186e-959f-4956-a53f-228c392b7bec,42,Everton LFC,Carry,,Chloe Kelly,90.1,30.9,117.9,19.0,,,False,False,True,-0.0978787324147553
1188,2275127,19f5471a-5e7a-4d8d-92b9-ec5e5f8264c2,42,Reading WFC,Pass,Goal Kick,Grace Moloney,7.0,44.1,13.5,63.4,,,False,False,True,0.000964268127699773
1191,2275127,b62f86ab-f1f7-4bc0-8d0e-6fd19fe754d4,42,Reading WFC,Carry,,Kristine Leine,13.5,63.4,13.3,65.6,,,False,False,True,0.0
1192,2275127,3002cecf-79c1-4ee2-8829-52f256a62ae5,42,Reading WFC,Pass,,Kristine Leine,13.3,65.6,26.6,60.0,,,False,False,True,-0.0008579928181502434
1195,2275127,9e081714-67c2-41de-9b0f-8f833798f09a,42,Reading WFC,Carry,,Jade Moore,26.6,60.0,26.0,71.1,,,False,False,True,0.0008862065843177561
1196,2275127,a446a11b-b070-4e60-aeb6-a8829aa3a5c3,42,Reading WFC,Pass,,Jade Moore,26.0,71.1,58.1,67.4,,,False,False,True,-4.3941521661291887e-05
1199,2275127,96441469-775c-497b-abcd-f7ca30487cd7,42,Reading WFC,Carry,,Brooke Chaplen,58.1,67.4,52.1,72.0,,,False,False,True,0.0017146908518001743
1200,2275127,92c61161-e33f-4882-b6ab-e978f1e140c3,42,Reading WFC,Pass,,Brooke Chaplen,52.1,72.0,55.0,77.8,,,False,False,True,-0.0020415307797636935
1202,2275127,a21d05f1-aef7-41ac-abd5-709cad1e17d5,42,Reading WFC,Pass,,Natasha Harding,55.0,77.8,48.6,62.7,,,False,False,True,0.0016187385531378261
1204,2275127,44144a8b-5973-451f-bb86-40c1032f8ace,43,Reading WFC,Carry,,Jade Moore,48.6,62.7,42.4,60.5,,,False,False,True,-0.0025788036017193702
1205,2275127,c706d061-2e18-4060-8b09-fd65b184652e,43,Reading WFC,Pass,,Jade Moore,42.4,60.5,38.4,37.6,,,False,False,True,0.0016430349901673485
1207,2275127,4f869bcd-75b4-4eae-9148-910fde61ff32,43,Reading WFC,Carry,,Sophie Howard,38.4,37.6,40.2,38.5,,,False,False,True,0.0
1215,2275127,9d4bcf70-7327-4d19-81e1-623dd3125cc9,43,Reading WFC,Pass,Recovery,Sophie Howard,32.6,10.4,51.0,14.6,,,False,False,True,0.005592189915015669
1217,2275127,699d31b7-6559-475b-a749-47b6d8c3f47d,43,Reading WFC,Pass,,Fara Williams,52.3,15.0,47.7,6.6,,,False,False,True,0.012610961196146816
1219,2275127,b3c4f0c4-b174-4fc2-81e0-0e5761edc4b6,43,Reading WFC,Carry,,Amalie Vevle Eikeland,47.7,6.6,48.1,12.8,,,False,False,True,-0.015007084558430087
1220,2275127,297d4ef6-e1b7-4d11-b45e-a6791221e757,43,Reading WFC,Pass,,Amalie Vevle Eikeland,48.1,12.8,43.5,20.8,,,False,False,True,-0.0011345082966889384
1223,2275127,002d89ce-2da3-4cff-8980-d5e557d6c8b4,43,Reading WFC,Carry,,Jade Moore,43.5,20.8,44.6,17.9,,,False,False,True,-0.000894696467159263
1226,2275127,b20b26f8-f7c5-4496-b8e1-681720c14a7e,43,Reading WFC,Carry,,Jade Moore,44.6,17.9,43.3,14.6,,,False,False,True,0.0
1227,2275127,f1c071ce-f985-461e-9d56-c97229b656e7,43,Reading WFC,Pass,,Jade Moore,43.3,14.6,33.1,17.9,,,False,False,True,0.0016571709767427955
1229,2275127,914bd9ab-cfe9-4f0d-a714-a77e0568639f,43,Reading WFC,Carry,,Sophie Howard,33.1,17.9,31.5,20.8,,,False,False,True,0.00012925772200610836
1230,2275127,44255d7e-c8c4-4d7f-857e-17c0450a273f,43,Reading WFC,Pass,,Sophie Howard,31.5,20.8,26.6,41.2,,,False,False,True,-0.003577725097119436
1232,2275127,876df3b6-35ec-47e0-9dd5-b1ae88474cd3,43,Reading WFC,Carry,,Kristine Leine,26.6,41.2,43.7,42.3,,,False,False,True,-0.0007701699163120941
1233,2275127,da921382-ce8a-4cbc-8e00-d771593e565d,44,Reading WFC,Pass,,Kristine Leine,43.7,42.3,51.7,76.2,,,False,False,True,-0.0025326177460970956
1235,2275127,3ba1c1c0-502e-4a3d-9b1b-e3540e177f69,44,Reading WFC,Carry,,Natasha Harding,51.7,76.2,51.9,76.7,,,False,False,True,0.0
1237,2275127,73b1966b-f6e1-44cc-9c2b-841f8628f981,44,Reading WFC,Pass,,Natasha Harding,51.9,76.7,38.4,35.0,,,False,False,True,0.0019451660114545705
1239,2275127,d124e490-7e55-48fd-b4b7-170b6fe4b4dd,44,Reading WFC,Carry,,Sophie Howard,38.4,35.0,43.7,31.2,,,False,False,True,0.004250433281817884
1240,2275127,e5e30b75-5cbd-4d55-8abd-24be7b05462f,44,Reading WFC,Pass,,Sophie Howard,43.7,31.2,70.3,27.4,,,False,False,True,0.009502188225286434
1242,2275127,73c7545d-e532-44ae-b1c7-13d730bc55cd,44,Reading WFC,Carry,,Fara Williams,70.3,27.4,95.1,25.0,,,False,False,True,0.044195787280053314
1243,2275127,da90d822-d47e-4b65-bd91-d6f81084d926,44,Reading WFC,Pass,,Fara Williams,95.1,25.0,95.8,39.4,,,False,False,True,0.04914842990340246
1245,2275127,201d4a14-720a-4888-b76f-a871c3943b73,44,Reading WFC,Carry,,Millie Laura Farrow,95.8,39.4,96.9,37.6,,,False,False,True,0.0
1250,2275127,4f806fc4-2ac0-4b32-900d-ffcaf3391cfb,44,Everton LFC,Carry,,Megan Finnigan,24.3,39.2,28.3,39.2,,,False,False,True,0.0
1254,2275127,7e314eb9-9875-48e0-913b-a0129241106c,44,Everton LFC,Carry,,Chloe Kelly,41.4,27.8,53.3,30.3,,,False,False,True,0.0016789943816951126
1258,2275127,45fcbc2c-2547-41d4-8142-b5a06bb92c8d,44,Reading WFC,Carry,,Grace Moloney,13.3,65.1,13.3,60.9,,,False,False,True,0.0
1259,2275127,c899db32-e410-4f2f-9e95-ed3f7c6909e5,44,Reading WFC,Pass,,Grace Moloney,13.3,60.9,23.7,31.9,,,False,False,True,0.005432983931775744
1261,2275127,4aa795a5-b9c3-4c67-a287-3ecbb834269f,44,Reading WFC,Carry,,Sophie Howard,23.7,31.9,25.7,28.1,,,False,False,True,0.0
1262,2275127,17ee91cb-09ea-4ea6-99ec-376a398673a6,44,Reading WFC,Pass,,Sophie Howard,25.7,28.1,33.5,17.0,,,False,False,True,-0.0002864926475792916
1264,2275127,93674aae-3468-4ba6-8f47-c72b0b7abd6a,44,Reading WFC,Pass,,Rachel Rowe,34.5,16.4,24.0,27.5,,,False,False,True,0.0002864926475792916
1266,2275127,e0fa66e9-7269-4dae-8c2b-a040ef94e287,44,Reading WFC,Carry,,Sophie Howard,24.0,27.5,32.6,21.5,,,False,False,True,-0.00015723492557318322
1268,2275127,859abd26-bdde-4153-b4e2-2eaad380e365,44,Reading WFC,Pass,,Sophie Howard,32.6,21.5,59.9,19.9,,,False,False,True,0.002234729722755579
1271,2275127,f750bcdf-e27e-492a-b4a1-34db9ac43ab1,44,Reading WFC,Carry,,Amalie Vevle Eikeland,59.9,19.9,50.4,25.9,,,False,False,True,-0.002140807099385262
1272,2275127,4f7e4ee3-22a5-45c5-8da8-effdc4750ce9,44,Reading WFC,Pass,,Amalie Vevle Eikeland,50.4,25.9,35.7,41.4,,,False,False,True,-0.0041292474684539076
1274,2275127,e8baca4d-7b81-4675-9fbc-175f8ae73c4d,44,Reading WFC,Carry,,Remi Allen,35.7,41.4,37.0,42.5,,,False,False,True,0.0
1275,2275127,ef1f3af6-a71b-4b79-8cc1-d9cc806546a5,44,Reading WFC,Pass,,Remi Allen,37.0,42.5,55.9,78.4,,,False,False,True,-0.001582991844576269
1277,2275127,a13645ed-0ff3-4e87-bda2-efe2ec0f39f7,44,Reading WFC,Carry,,Natasha Harding,55.9,78.4,65.0,76.9,,,False,False,True,0.0035311021035525332
1281,2275127,893fe4ee-bab9-4870-b07b-4c73a4708e34,45,Reading WFC,Pass,Throw-in,Millie Laura Farrow,112.2,0.1,112.9,14.6,,,False,False,True,0.00225200001618365
1283,2275127,168d8bc3-d57f-418e-8b33-fab2071370e9,45,Reading WFC,Carry,,Amalie Vevle Eikeland,112.9,14.6,116.0,14.8,,,False,False,True,0.0
1285,2275127,85a2b943-1da6-495d-93c6-c11485a15514,45,Reading WFC,Pass,,Amalie Vevle Eikeland,116.0,14.8,111.8,7.3,,,False,False,True,0.010509333444167854
1287,2275127,90d60319-dcf4-4e9b-9085-444972d76fb5,45,Reading WFC,Carry,,Millie Laura Farrow,111.8,7.3,112.4,9.0,,,False,False,True,0.0
1291,2275127,551dfcc6-2819-4370-acd0-50c3ddc2845b,45,Everton LFC,Pass,Recovery,Molly Pike,26.7,59.8,21.9,67.1,,,False,False,True,-0.0014739245359639628
1293,2275127,3ed19fcf-6ecf-457d-ae07-2dca560f7d4f,45,Everton LFC,Carry,,Kika van Es,21.9,67.1,30.3,70.8,,,False,False,True,0.0017360864585597008
1295,2275127,ec7df358-c620-4624-81aa-a41eb26be90f,45,Everton LFC,Pass,,Kika van Es,30.3,70.8,47.4,64.2,,,False,False,True,0.0018720017652350332
1297,2275127,3bcda983-8c7e-46ec-8374-f099c70d37c3,45,Everton LFC,Carry,,Inessa Kaagman,47.4,64.2,46.7,55.3,,,False,False,True,0.004300833081456307
1298,2275127,3ef95ffa-d985-45e2-a072-cc2ad94482bd,45,Everton LFC,Pass,,Inessa Kaagman,46.7,55.3,48.0,30.3,,,False,False,True,-0.00011430414016006668
1300,2275127,9553a124-fa30-4324-bc80-c2012d920bbb,45,Everton LFC,Carry,,Chloe Kelly,48.0,30.3,52.7,34.0,,,False,False,True,0.001656563517955836
1302,2275127,423bf262-8401-47d4-9ca9-faf3fec74aa3,45,Everton LFC,Pass,,Chloe Kelly,52.7,34.0,68.4,11.0,,,False,False,True,0.009162780794251089
